timestamp,id,dlc,data0,data1,data2,data3,data4,data5,data6,data7
2026-05-16 20:08:06.730,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:06.732,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:06.736,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:06.741,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:06.745,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:06.748,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:06.751,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:06.753,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:06.756,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:06.761,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:06.765,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:06.769,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:06.771,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:06.774,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:06.779,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:06.782,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:06.788,6B0,8,00,03,00,96,00,10,01,00
2026-05-16 20:08:06.790,6B1,8,60,2F,00,00,01,2C,64,00
2026-05-16 20:08:06.795,6B2,8,01,F4,0F,A0,0F,B4,A0,00
2026-05-16 20:08:06.801,6B4,8,9C,40,10,CC,0E,D8,05,00
2026-05-16 20:08:06.803,6BB,8,07,08,4E,20,00,32,00,00
2026-05-16 20:08:06.808,6BD,8,00,20,FD,E8,09,1A,00,00
2026-05-16 20:08:06.812,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:06.815,6B3,8,0F,B4,07,D0,00,64,28,00
2026-05-16 20:08:06.821,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:06.825,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:06.828,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:06.830,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:06.833,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:06.837,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:06.842,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:06.846,1806E7F4,8,10,CC,01,2C,00,00,00,00
2026-05-16 20:08:06.849,1806E5F4,8,10,CC,01,2C,00,00,00,00
2026-05-16 20:08:06.852,1806E9F4,8,10,CC,01,2C,00,00,00,00
2026-05-16 20:08:06.854,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:06.859,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:06.863,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:09.730,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:09.735,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:09.738,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:09.756,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:09.762,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:09.764,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:09.774,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:09.780,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:09.787,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:09.790,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:09.794,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:09.796,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:09.798,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:09.803,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:09.807,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:09.810,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:09.813,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:09.816,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:09.819,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:09.824,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:09.827,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:09.831,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:09.834,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:09.840,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:09.843,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:09.847,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:09.850,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:09.852,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:09.855,6B0,8,00,03,00,96,00,10,01,00
2026-05-16 20:08:09.857,6B1,8,60,3B,00,00,01,2C,64,00
2026-05-16 20:08:09.862,6B2,8,01,F4,0F,A0,0F,B4,A0,00
2026-05-16 20:08:09.864,6B4,8,9C,40,10,CC,0E,D8,05,00
2026-05-16 20:08:09.867,6BB,8,07,08,4E,20,00,32,00,00
2026-05-16 20:08:09.871,6BD,8,00,20,FD,E8,09,1A,00,00
2026-05-16 20:08:09.873,6B3,8,0F,B4,07,D0,00,64,28,00
2026-05-16 20:08:09.876,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:09.882,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:09.885,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:09.890,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:09.892,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:12.708,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:12.714,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:12.717,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:12.723,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:12.726,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:12.733,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:12.735,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:12.742,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:12.745,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:12.752,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:12.754,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:12.759,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:12.764,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:12.771,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:12.774,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:12.778,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:12.783,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:12.789,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:12.792,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:12.794,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:12.801,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:12.804,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:12.811,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:12.813,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:12.818,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:12.822,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:12.826,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:12.828,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:12.834,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:12.839,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:12.841,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:12.848,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:12.851,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:12.857,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:12.860,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:12.865,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:12.870,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:12.873,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:12.879,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:12.881,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:15.710,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:15.713,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:15.719,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:15.722,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:15.727,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:15.731,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:15.737,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:15.739,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:15.742,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:15.744,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:15.748,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:15.753,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:15.756,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:15.759,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:15.762,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:15.764,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:15.769,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:15.772,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:15.775,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:15.778,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:15.781,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:15.785,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:15.789,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:15.792,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:15.797,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:15.799,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:15.801,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:15.804,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:15.808,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:15.812,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:15.815,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:15.819,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:15.821,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:15.823,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:15.826,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:15.831,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:15.834,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:15.839,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:15.841,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:15.843,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:18.712,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:18.715,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:18.717,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:18.728,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:18.733,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:18.736,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:18.741,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:18.746,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:18.748,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:18.751,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:18.754,6B0,8,00,03,00,96,00,10,01,00
2026-05-16 20:08:18.756,6B1,8,60,5E,00,00,01,2C,64,00
2026-05-16 20:08:18.770,6B2,8,01,F4,0F,A0,0F,B4,A0,00
2026-05-16 20:08:18.779,6B4,8,9C,40,10,CC,0E,D8,05,00
2026-05-16 20:08:18.783,6BB,8,07,08,4E,20,00,32,00,00
2026-05-16 20:08:18.790,6BD,8,00,20,FD,E8,09,1A,00,00
2026-05-16 20:08:18.792,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:18.794,6B3,8,0F,B4,07,D0,00,64,28,00
2026-05-16 20:08:18.795,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:18.796,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:18.798,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:18.799,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:18.801,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:18.803,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:18.807,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:18.811,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:18.815,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:18.818,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:18.820,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:18.823,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:18.828,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:18.833,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:18.837,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:18.839,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:18.841,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:18.843,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:18.845,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:18.847,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:18.853,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:18.856,1806E7F4,8,10,CC,01,2C,00,00,00,00
2026-05-16 20:08:21.725,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:21.730,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:21.739,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:21.745,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:21.748,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:21.756,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:21.759,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:21.764,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:21.766,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:21.771,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:21.778,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:21.783,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:21.785,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:21.789,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:21.795,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:21.800,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:21.803,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:21.806,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:21.814,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:21.817,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:21.820,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:21.823,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:21.827,6B0,8,00,03,00,96,00,10,01,00
2026-05-16 20:08:21.831,6B1,8,60,6A,00,00,01,2C,64,00
2026-05-16 20:08:21.835,6B2,8,01,F4,0F,A0,0F,B4,A0,00
2026-05-16 20:08:21.839,6B4,8,9C,40,10,CC,0E,D8,05,00
2026-05-16 20:08:21.841,6BB,8,07,08,4E,20,00,32,00,00
2026-05-16 20:08:21.844,6BD,8,00,20,FD,E8,09,1A,00,00
2026-05-16 20:08:21.849,6B3,8,0F,B4,07,D0,00,64,28,00
2026-05-16 20:08:21.853,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:21.857,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:21.859,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:21.862,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:21.865,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:21.869,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:21.873,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:21.877,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:21.880,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:21.882,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:21.884,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:24.701,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:24.712,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:24.715,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:24.718,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:24.721,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:24.723,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:24.727,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:24.732,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:24.734,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:24.737,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:24.740,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:24.742,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:24.745,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:24.750,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:24.753,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:24.757,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:24.759,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:24.762,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:24.764,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:24.770,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:24.773,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:24.777,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:24.779,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:24.781,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:24.785,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:24.788,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:24.790,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:24.794,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:24.796,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:24.799,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:24.801,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:24.803,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:24.806,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:24.809,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:24.811,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:24.813,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:24.816,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:24.818,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:24.820,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:24.822,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:27.711,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:27.714,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:27.717,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:27.719,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:27.724,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:27.728,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:27.731,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:27.735,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:27.737,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:27.740,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:27.745,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:27.747,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:27.750,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:27.753,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:27.755,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:27.759,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:27.764,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:27.769,36,8,01,90,88,00,64,91,50,9C
2026-05-16 20:08:27.772,36,8,02,90,88,00,64,91,50,9D
2026-05-16 20:08:27.775,36,8,03,90,88,00,64,91,50,9E
2026-05-16 20:08:27.777,36,8,04,90,88,00,64,91,50,9F
2026-05-16 20:08:27.782,36,8,01,90,88,00,64,91,50,9C
